"station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"sosvanut",2017,4,0.01685,0.02054,0.00236666666666667,0.0671166666666667,0.0694833333333333,3.23833333333333,0,0,0,0,0,0
"sosvanut",2017,5,0.0261666666666667,0.0226833333333333,0.00311666666666667,0.0989166666666667,0.102033333333333,10.744,0,0,0,0,0,0
"sosvanut",2017,6,0.0165333333333333,0.00645,0.00131666666666667,0.0103,0.0104166666666667,8.2,0,0,0,0,1,0
"sosvanut",2017,7,0.0393,0.0519333333333333,0.00545,0.134666666666667,0.140116666666667,19.085,0,0,0,0,0,0
"sosvanut",2017,8,,,,,,1.866,,,,,,0
"sosvanut",2017,9,0.04025,0.07696,0.0069,0.1139,0.1208,3.61666666666667,0,0,0,0,0,0
"sosvanut",2017,10,,,,,,1.45166666666667,,,,,,0
"sosvanut",2017,11,0.0323166666666667,0.0502833333333333,0.00536666666666667,0.185433333333333,0.1908,1.93166666666667,0,0,0,0,0,0
"sosvanut",2017,12,,,,,,1.63166666666667,,,,,,0
"sosvanut",2018,1,0.0198166666666667,0.0328833333333333,0.00306666666666667,0.1114,0.114466666666667,2.28166666666667,0,0,0,0,0,0
"sosvanut",2018,2,0.0248333333333333,0.028425,0.00476666666666667,0.131,0.135766666666667,2.32833333333333,0,0,0,0,0,0
"sosvanut",2018,3,0.0146166666666667,0.0249333333333333,0.00188333333333333,0.0834166666666667,0.0853,0.921666666666667,0,0,0,0,0,0
"sosvanut",2018,4,0.0217333333333333,0.0160666666666667,0.00298333333333333,0.125283333333333,0.128266666666667,5.23666666666667,0,0,0,0,0,0
"sosvanut",2018,5,0.0259333333333333,0.0403166666666667,0.00278333333333333,0.04585,0.0486333333333333,9.25166666666667,0,0,0,0,0,0
"sosvanut",2018,6,0.03565,0.0297833333333333,0.00475,0.12195,0.1267,6.95333333333333,0,0,0,0,0,0
"sosvanut",2018,7,0.0561833333333333,0.04294,0.00683333333333333,0.214066666666667,0.2209,6.76,0,0,0,0,0,0
"sosvanut",2018,8,0.0548,0.06916,0.00581666666666667,0.177166666666667,0.182983333333333,,0,0,0,0,0,
"sosvanut",2018,9,,,,,,3.53166666666667,,,,,,0
"sosvanut",2018,10,,,,,,2.385,,,,,,0
"sosvanut",2018,11,0.0459833333333333,0.0354666666666667,0.00576666666666667,0.20505,0.210816666666667,,0,0,0,0,0,
"sosvanut",2018,12,,,,,,1.01833333333333,,,,,,0
"sosvanut",2019,1,0.0237666666666667,0.0316166666666667,0.00688333333333333,0.1573,0.164166666666667,,0,0,0,0,0,
"sosvanut",2019,2,0.0201833333333333,0.0210333333333333,0.00353333333333333,0.16645,0.170016666666667,,0,0,0,0,0,
"sosvanut",2019,3,0.0169166666666667,0.0155833333333333,0.00226666666666667,0.0436166666666667,0.0458833333333333,,0,1,0,0,0,
"sosvanut",2019,4,,,,,,,,,,,,
"sosvanut",2019,5,0.0224833333333333,0.0438166666666667,0.00296666666666667,0.05785,0.0608166666666667,,0,0,0,0,0,
"sosvanut",2019,6,0.03095,0.0389166666666667,0.00256666666666667,0.0244833333333333,0.0261833333333333,,0,0,0,1,1,
"sosvanut",2019,7,0.04885,0.0576,0.00526666666666667,0.1171,0.122383333333333,,0,0,0,0,0,
"sosvanut",2019,8,0.0458166666666667,0.0596,0.006,0.0754666666666667,0.0814333333333333,,0,0,0,0,0,
"sosvanut",2019,9,,,,,,,,,,,,
"sosvanut",2019,10,,,,,,,,,,,,
"sosvanut",2019,11,,,,,,2.80833333333333,,,,,,0
"sosvanut",2019,12,,,,,,1.18666666666667,,,,,,0
"sosvanut",2020,1,,,,,,1.995,,,,,,0
"sosvanut",2020,2,0.0245833333333333,0.0228333333333333,0.0025,0.112316666666667,0.114816666666667,3.02666666666667,0,0,0,0,0,0
"sosvanut",2020,3,,,,,,,,,,,,
"sosvanut",2020,4,,,,,,8.27666666666667,,,,,,0
"sosvanut",2020,5,0.0198,0.0312833333333333,0.00286666666666667,0.0393833333333333,0.0422,,0,0,1,0,0,
"sosvanut",2020,6,0.0258666666666667,0.0167833333333333,0.00376666666666667,0.0246,0.0283666666666667,,0,0,0,0,0,
"sosvanut",2020,7,0.0495666666666667,0.0357666666666667,0.0058,0.210316666666667,0.216133333333333,,0,0,0,0,0,
"sosvanut",2020,8,0.0556166666666667,0.0719,0.0062,0.1899,0.1961,6.95,0,0,0,0,0,0
"sosvanut",2020,9,,,,,,4.76666666666667,,,,,,0
"sosvanut",2020,10,0.0435333333333333,0.0636833333333333,0.00561666666666667,0.157066666666667,0.162716666666667,2.195,0,0,0,0,0,0
"sosvanut",2020,11,,,,,,,,,,,,
"sosvanut",2020,12,,,,,,,,,,,,
"sosvanut",2021,1,0.0291166666666667,0.03285,0.00544,0.189666666666667,0.195233333333333,,0,0,0,0,0,
"sosvanut",2021,2,0.0242166666666667,0.0377,0.0026,0.227966666666667,0.230566666666667,1.42166666666667,0,0,0,0,0,0
"sosvanut",2021,3,0.0169166666666667,0.0221333333333333,0.00223333333333333,0.115966666666667,0.13395,3.39333333333333,0,0,1,0,0,0
"sosvanut",2021,4,,,,,,7.29333333333333,,,,,,0
"sosvanut",2021,5,0.0226666666666667,0.0253666666666667,0.0025,0.0230333333333333,0.0201166666666667,14.185,0,0,1,0,1,0
"sosvanut",2021,6,,,,,,3.345,,,,,,0
"sosvanut",2021,7,0.0430666666666667,0.03535,0.00635,0.107216666666667,0.113566666666667,2.91,0,0,0,0,0,0
"sosvanut",2021,8,,,,,,3.15333333333333,,,,,,0
"sosvanut",2021,9,,,,,,3.96833333333333,,,,,,0
"sosvanut",2021,10,0.0358166666666667,0.0546833333333333,0.00481666666666667,0.0805166666666667,0.0853333333333333,2.915,0,0,0,0,0,0
"sosvanut",2021,11,,,,,,,,,,,,
"sosvanut",2021,12,,,,,,1.465,,,,,,0
"sosvanut",2022,1,0.032,0.0372166666666667,0.00505,0.1734,0.17845,2.005,0,0,0,0,0,0
"sosvanut",2022,3,0.0206909090909091,0.0237454545454545,0.002175,0.0660583333333333,0.0682333333333333,6.21833333333333,0,0,0,0,0,0
"sosvanut",2022,4,0.02265,0.0498,0.00216666666666667,0.0434166666666667,0.0455833333333333,,0,0,0,0,0,
"sosvanut",2022,5,,,,,,5.605,,,,,,0
"sosvanut",2022,6,0.0196666666666667,0.00823333333333333,0.00168333333333333,0.028025,0.02135,8.175,0,0,0,0,1,0
"sosvanut",2022,7,,,,,,11.348,,,,,,0
"sosvanut",2022,8,,,,,,3.88,,,,,,0
"sosvanut",2022,9,0.0444333333333333,0.0584833333333333,0.00728333333333333,0.1281,0.135383333333333,3.298,0,0,0,0,0,0
"sosvanut",2022,10,,,,,,7.83833333333333,,,,,,0
"sosvanut",2022,11,,,,,,,,,,,,
"sosvanut",2022,12,0.0288666666666667,0.02555,0.00376666666666667,0.117983333333333,0.12175,2.275,0,0,0,0,0,0
"sosvanut",2023,1,0.0198166666666667,0.0332,0.00536666666666667,0.27165,0.277016666666667,,0,0,0,0,0,
"sosvanut",2023,2,,,,,,3.00833333333333,,,,,,0
"sosvanut",2023,3,0.01855,0.008,0.00225,0.0918166666666667,0.0940666666666667,14.0133333333333,0,0,0,0,0,0
"sosvanut",2023,4,,,,,,,,,,,,
"sosvanut",2023,5,0.0202166666666667,0.01515,0.00156666666666667,0.0115166666666667,0.0130833333333333,,0,0,0,0,0,
"sosvanut",2023,6,,,,,,10.5766666666667,,,,,,0
"sosvanut",2023,7,,,,,,12.38,,,,,,0
"sosvanut",2023,8,0.04905,0.0309,0.00523333333333333,0.132433333333333,0.137666666666667,8.64,0,0,0,0,0,0
"sosvanut",2023,9,,,,,,5.4,,,,,,0
"sosvanut",2023,10,,,,,,2.22,,,,,,0
"sosvanut",2023,11,,,,,,,,,,,,
"sosvanut",2023,12,,,,,,2.35166666666667,,,,,,0
"soswinut",2002,6,0.0074,0.0478666666666667,0.00196666666666667,0.112233333333333,0.1142,4.65,0,0,0,0,0,0
"soswinut",2002,7,0.0522,0.0640666666666667,0.00416666666666667,0.0185333333333333,0.0227,,0,0,0,0,0,
"soswinut",2002,8,,,,,,4.11,,,,,,0
"soswinut",2002,9,0.00566666666666667,0.0725666666666667,0.00343333333333333,0.0308666666666667,0.0343,2.09,0,0,0,0,0,0
"soswinut",2002,10,0.00766666666666667,0.0857666666666667,0.00313333333333333,0.0816333333333333,0.0847666666666667,2.14333333333333,0,0,0,0,0,0
"soswinut",2002,11,0.00386666666666667,0.0748666666666667,0.002,0.1359,0.1379,0.963333333333333,0,0,0,0,0,0
"soswinut",2003,1,0.00326666666666667,0.0147333333333333,8e-04,0.809966666666667,0.810766666666667,0.293333333333333,0,0,0,0,0,0
"soswinut",2003,2,0.0023,0.0174333333333333,0.00106666666666667,0.590466666666667,0.591533333333333,0.706666666666667,0,0,0,0,0,0
"soswinut",2003,3,0.00176666666666667,0.0175333333333333,5e-04,0.629533333333333,0.630033333333333,0.62,0,0,0,0,0,0
"soswinut",2003,4,6e-04,0.0211333333333333,0.000333333333333333,0.493533333333333,0.493866666666667,0.663333333333333,1,0,0,0,0,0
"soswinut",2003,5,0.00376666666666667,0.0352666666666667,9e-04,0.2107,0.2116,1.41333333333333,0,0,0,0,0,0
"soswinut",2003,6,,,,,,1.3,,,,,,0
"soswinut",2003,7,,,,,,1.76333333333333,,,,,,0
"soswinut",2003,8,,,,,,2.39,,,,,,0
"soswinut",2003,9,,,,,,0.803333333333333,,,,,,0
"soswinut",2003,10,0.0075,0.0698333333333333,0.0031,0.0778,0.0809,0.646666666666667,0,0,0,0,0,0
"soswinut",2003,11,,,,,,0.68,,,,,,0
"soswinut",2003,12,,,,,,0.45,,,,,,0
"soswinut",2004,1,0.00146666666666667,0.0180666666666667,0.000533333333333333,0.530966666666667,0.5315,0.36,0,0,0,0,0,0
"soswinut",2004,2,0.00376666666666667,0.0128333333333333,0.00106666666666667,0.5218,0.522866666666667,0.223333333333333,0,0,0,0,0,0
"soswinut",2004,3,0.0036,0.0092,0.00106666666666667,0.372566666666667,0.373633333333333,0.883333333333333,0,0,0,0,0,0
"soswinut",2004,4,,,,,,3.85,,,,,,0
"soswinut",2004,5,,,,,,3.97333333333333,,,,,,0
"soswinut",2004,6,,,,,,3.63,,,,,,0
"soswinut",2004,7,,,,,,3.60333333333333,,,,,,0
"soswinut",2004,8,,,,,,3.964,,,,,,0
"soswinut",2004,9,,,,,,3.15333333333333,,,,,,0
"soswinut",2004,10,,,,,,5.135,,,,,,0
"soswinut",2004,11,,,,,,1.88333333333333,,,,,,0
"soswinut",2004,12,,,,,,0.908333333333333,,,,,,0
"soswinut",2005,1,,,,,,0.286666666666667,,,,,,0
"soswinut",2005,2,,0.0255666666666667,4e-04,0.492,0.4924,0.546666666666667,,0,0,0,0,0
"soswinut",2005,3,,,,,,0.903333333333333,,,,,,0
"soswinut",2005,4,,,,,,0.453333333333333,,,,,,0
"soswinut",2005,5,0.00216666666666667,0.0231333333333333,1e-04,,0.0021,0.506666666666667,0,0,1,,1,0
"soswinut",2005,6,,,,,,0.53,,,,,,0
"soswinut",2005,7,0.00533333333333333,0.0388,0.0012,0.1272,0.1284,4.42,0,0,0,0,0,0
"soswinut",2005,8,,,,,,0.953333333333333,,,,,,0
"soswinut",2005,9,0.00623333333333333,0.06,9e-04,0.0853666666666667,0.0862666666666667,0.89,0,0,0,0,0,0
"soswinut",2005,10,0.00523333333333333,0.0452666666666667,0.0017,0.308466666666667,0.310166666666667,0.916666666666667,0,0,0,0,0,0
"soswinut",2005,11,0.0035,0.0104666666666667,0.00163333333333333,0.438866666666667,0.4405,0.5,0,0,0,0,0,0
"soswinut",2005,12,0.00243333333333333,0.0202,0.000466666666666667,0.785333333333333,0.7858,0.34,0,0,0,0,0,0
"soswinut",2006,1,0.0013,0.0205666666666667,1e-04,0.7781,0.7356,0.25,0,0,1,0,0,0
"soswinut",2006,2,,,,,,0.306666666666667,,,,,,0
"soswinut",2006,3,,,,,,0.436666666666667,,,,,,0
"soswinut",2006,4,0.00496666666666667,0.015,0.00136666666666667,0.5216,0.522966666666667,1.18666666666667,0,0,0,0,0,0
"soswinut",2006,5,,,,,,1.005,,,,,,0
"soswinut",2006,6,,,,,,1.24333333333333,,,,,,0
"soswinut",2006,7,,,,,,10.41,,,,,,0
"soswinut",2006,8,,,,,,21.5933333333333,,,,,,0
"soswinut",2006,9,,,,,,1.86,,,,,,0
"soswinut",2006,10,,,,,,0.84,,,,,,0
"soswinut",2006,11,0.00513333333333333,0.0172666666666667,0.0013,0.611266666666667,0.612566666666667,0.48,0,0,0,0,0,0
"soswinut",2006,12,,,,,,0.646666666666667,,,,,,0
"soswinut",2007,1,0.00776666666666667,0.0276333333333333,0.00133333333333333,0.323933333333333,0.325266666666667,0.291666666666667,1,0,0,0,0,0
"soswinut",2007,2,0.0078,0.0302333333333333,0.00136666666666667,0.204533333333333,0.2059,1.78833333333333,1,0,0,0,0,0
"soswinut",2007,3,0.00218333333333333,0.0259166666666667,0.000466666666666667,0.338816666666667,0.339283333333333,0.628333333333333,0,0,0,0,0,0
"soswinut",2007,4,0.00476666666666667,0.0143666666666667,0.00106666666666667,0.2355,0.236566666666667,2.89166666666667,0,0,0,0,0,0
"soswinut",2007,5,0.00383333333333333,0.0297666666666667,0.000883333333333333,0.17785,0.178733333333333,1.77666666666667,0,0,0,0,0,0
"soswinut",2007,6,0.00825,0.0133666666666667,0.00133333333333333,0.0354833333333333,0.0368166666666667,,0,0,0,0,0,
"soswinut",2007,7,0.0105,0.00976666666666667,0.0023,0.028,0.0303,3.3725,0,1,0,0,0,0
"soswinut",2007,8,0.0167166666666667,0.0485833333333333,0.00381666666666667,0.0272333333333333,0.03105,2.24333333333333,0,0,0,0,0,0
"soswinut",2007,9,0.0181833333333333,0.04855,0.0032,0.0427166666666667,0.0459166666666667,1.615,0,0,0,0,0,0
"soswinut",2007,10,0.0196833333333333,0.0651166666666667,0.00398333333333333,0.191966666666667,0.19595,0.148333333333333,0,0,0,0,0,0
"soswinut",2007,11,0.0193833333333333,0.0362166666666667,0.00375,0.42905,0.4328,0.0816666666666667,0,0,0,0,0,0
"soswinut",2007,12,0.00315,0.0113666666666667,0.00128333333333333,0.621716666666667,0.623,0.54,0,0,0,0,0,0
"soswinut",2008,1,0.0188333333333333,0.0375,0.004,0.361666666666667,0.365333333333333,0.253333333333333,0,0,0,0,0,0
"soswinut",2008,2,0.0165,0.0225,0.00233333333333333,0.301833333333333,0.304166666666667,0.423333333333333,0,0,0,0,0,0
"soswinut",2008,3,0.01,0.0305,0.003,0.268,0.270666666666667,1.025,0,0,0,0,0,0
"soswinut",2008,4,0.008,0.0162,0.002,0.2338,0.2354,0.773333333333333,0,0,0,0,0,0
"soswinut",2008,5,0.0065,0.0248333333333333,0.0015,0.106166666666667,0.1075,1.94166666666667,0,0,0,0,0,0
"soswinut",2008,6,0.0128333333333333,0.018,0.0015,0.0582,0.0598,0.435,0,0,0,0,0,0
"soswinut",2008,7,0.0186666666666667,0.0241666666666667,0.0015,0.0351666666666667,0.0371666666666667,0.976666666666667,0,0,0,0,0,0
"soswinut",2008,8,0.0271666666666667,0.0606666666666667,0.005,0.0878333333333333,0.0928333333333333,2.136,0,0,0,0,0,1
"soswinut",2008,9,0.0288333333333333,0.0648333333333333,0.003,0.0566666666666667,0.0601666666666667,1.06,0,0,0,0,0,0
"soswinut",2008,10,0.01192,0.0426,0.003,0.072,0.075,0.58,1,0,0,0,0,0
"soswinut",2008,11,0.018,0.0495,0.00366666666666667,0.2355,0.238666666666667,1.34666666666667,0,0,0,0,0,0
"soswinut",2008,12,0.0183333333333333,0.051,0.0035,0.175666666666667,0.179,0.568333333333333,0,0,0,0,0,0
"soswinut",2009,1,0.00783333333333333,0.00868333333333333,0.0015,0.304833333333333,0.306333333333333,0.596666666666667,0,1,0,0,0,0
"soswinut",2009,2,0.0105,0.0166666666666667,0.00233333333333333,0.293,0.295333333333333,0.578333333333333,0,0,0,0,0,0
"soswinut",2009,3,0.00333333333333333,0.00716666666666667,0.001,0.484666666666667,0.485666666666667,0.33,0,0,0,0,0,0
"soswinut",2009,4,0.0085,0.0203333333333333,0.00116666666666667,0.2585,0.259666666666667,0.846666666666667,0,0,0,0,0,0
"soswinut",2009,5,0.013,0.0291666666666667,0.00183333333333333,0.121333333333333,0.123166666666667,1.48666666666667,0,0,0,0,0,0
"soswinut",2009,6,0.0185,0.0253333333333333,0.0015,0.0616666666666667,0.0631666666666667,2.99666666666667,0,0,0,0,0,0
"soswinut",2009,7,0.0138333333333333,0.0191666666666667,0.00116666666666667,0.041,0.0421666666666667,1.26833333333333,0,0,0,0,0,0
"soswinut",2009,8,0.0165,0.064,0.002,0.0353333333333333,0.0373333333333333,4.20166666666667,0,0,0,0,0,0
"soswinut",2009,9,0.0163333333333333,0.104166666666667,0.0045,0.0708333333333333,0.0753333333333333,1.38,0,0,0,0,0,0
"soswinut",2009,10,0.012,0.0695,0.0035,0.191,0.1945,0.678333333333333,0,0,0,0,0,0
"soswinut",2009,12,0.0141666666666667,0.0433333333333333,0.00333333333333333,0.517333333333333,0.520666666666667,0.596666666666667,0,0,0,0,0,0
"soswinut",2010,1,,,,,,,,,,,,
"soswinut",2010,2,,,,,,,,,,,,
"soswinut",2010,4,0.00225,0.004125,0.001,0.64375,0.644875,,0,0,0,0,0,
"soswinut",2010,5,,,,,,,,,,,,
"soswinut",2010,6,,,,,,,,,,,,
"soswinut",2010,7,,,,,,,,,,,,
"soswinut",2010,8,,,,,,,,,,,,
"soswinut",2010,10,0.011,0.00916666666666667,0.0035,0.0835,0.0871666666666667,,0,0,0,0,0,
"soswinut",2010,11,,,,,,,,,,,,
"soswinut",2010,12,,,,,,0.252,,,,,,0
"soswinut",2011,2,0.00443333333333333,0.01505,0.00216666666666667,0.30305,,0.52,0,1,0,0,,0
"soswinut",2011,3,0.00173333333333333,0.00359166666666667,0.000775,0.634375,,0.170833333333333,0,0,0,0,,0
"soswinut",2011,4,0.00118333333333333,0.0188333333333333,0.000666666666666667,0.325666666666667,,0.813333333333333,1,0,0,0,,0
"soswinut",2011,5,0.0033,0.0378666666666667,0.00163333333333333,0.165066666666667,,0.701666666666667,1,0,0,0,,0
"soswinut",2011,6,0.0114666666666667,0.0295666666666667,0.00211666666666667,0.0956833333333333,,0.811666666666667,0,0,0,0,,0
"soswinut",2011,7,0.0111333333333333,0.0167166666666667,0.00196666666666667,0.0419833333333333,,4.85333333333333,0,0,0,0,,0
"soswinut",2011,8,0.0133,0.0226666666666667,0.00195,0.039,,1.365,0,1,0,0,,0
"soswinut",2011,9,0.0309166666666667,0.0855833333333333,0.00458333333333333,0.0462833333333333,,1.2,0,0,0,0,,0
"soswinut",2011,11,0.00773333333333333,0.055575,0.00394166666666667,0.271441666666667,,0.497,0,0,0,0,,0
"soswinut",2011,12,0.0129,0.0278333333333333,0.00383333333333333,0.158116666666667,,0.525,0,0,0,0,,0
"soswinut",2012,1,0.003,0.0114666666666667,0.001,0.569,0.57,0.303333333333333,0,0,0,0,0,0
"soswinut",2012,2,0.00133333333333333,0.0188666666666667,0.001,0.559333333333333,0.560333333333333,0.376666666666667,0,0,0,0,0,0
"soswinut",2012,3,0.00266666666666667,0.00863333333333333,0.001,0.583333333333333,0.584333333333333,0.25,0,0,0,0,0,0
"soswinut",2012,4,0.00266666666666667,0.00446666666666667,0.00133333333333333,0.311,0.312666666666667,0.356666666666667,0,1,0,0,0,0
"soswinut",2012,5,0.00533333333333333,0.0119333333333333,0.001,0.216333333333333,0.217666666666667,0.533333333333333,0,0,0,0,0,0
"soswinut",2012,6,0.014,0.0166,0.002,0.016,0.0173333333333333,0.896666666666667,0,0,0,0,0,0
"soswinut",2012,7,0.00766666666666667,0.0239333333333333,0.00133333333333333,0.0963333333333333,0.0976666666666667,0.636666666666667,0,0,0,0,0,0
"soswinut",2012,8,0.004,0.0247,0.002,0.0563333333333333,0.0583333333333333,1.41666666666667,0,0,0,0,0,0
"soswinut",2012,9,0.00666666666666667,0.0363666666666667,0.002,0.0486666666666667,0.0506666666666667,1.82666666666667,0,0,0,0,0,0
"soswinut",2012,10,0.00533333333333333,0.0193666666666667,0.002,0.557666666666667,0.56,0.31,0,0,0,0,0,0
"soswinut",2012,11,0.00366666666666667,0.0089,0.001,0.504666666666667,0.506,0.226666666666667,0,0,0,0,0,0
"soswinut",2012,12,0.004,0.0098,0.001,0.374666666666667,0.375666666666667,0.265,0,0,0,0,0,0
"soswinut",2013,1,0.00493333333333333,0.0150333333333333,0.00128333333333333,0.294266666666667,0.29555,0.546,0,0,0,0,0,0
"soswinut",2013,2,0.00461666666666667,0.0128333333333333,0.001,0.340516666666667,0.341533333333333,0.238333333333333,0,0,0,0,0,0
"soswinut",2013,3,0.00545,0.0150333333333333,0.0017,0.23965,0.24135,1.84666666666667,0,0,0,0,0,0
"soswinut",2013,4,0.0190333333333333,0.0228333333333333,0.00233333333333333,0.0823,0.0845666666666667,,0,0,0,0,0,
"soswinut",2013,5,0.0104166666666667,0.0211,0.00246666666666667,0.212716666666667,0.215166666666667,1.225,0,0,0,0,0,0
"soswinut",2013,6,0.0115833333333333,0.0142333333333333,0.00196666666666667,0.0491,0.0510833333333333,3.85666666666667,0,0,0,0,0,0
"soswinut",2013,7,0.0198666666666667,0.0284,0.00166666666666667,0.03335,0.0350166666666667,3.11833333333333,0,0,0,0,0,0
"soswinut",2013,8,0.026,0.0450666666666667,0.00273333333333333,0.02805,0.0307666666666667,3.05333333333333,0,0,0,0,0,0
"soswinut",2013,9,0.0261833333333333,0.101166666666667,0.00761666666666667,0.0644333333333333,0.0720166666666667,1.752,0,0,0,0,0,0
"soswinut",2013,10,0.0171333333333333,0.06365,0.00436666666666667,0.1274,0.131766666666667,1.84833333333333,0,0,0,0,0,0
"soswinut",2013,11,0.01835,0.0562333333333333,0.00388333333333333,0.152516666666667,0.1564,1.785,0,0,0,0,0,0
"soswinut",2013,12,0.0154666666666667,0.0330833333333333,0.00335,0.29595,0.299316666666667,0.446666666666667,0,0,0,0,0,0
"soswinut",2014,1,,,,,,,,,,,,
"soswinut",2014,2,,,,,,,,,,,,
"soswinut",2014,3,,,,,,,,,,,,
"soswinut",2014,4,,,,,,,,,,,,
"soswinut",2014,5,,,,,,,,,,,,
"soswinut",2014,6,,,,,,,,,,,,
"soswinut",2014,7,,,,,,,,,,,,
"soswinut",2014,8,,,,,,,,,,,,
"soswinut",2014,10,,,,,,,,,,,,
"soswinut",2014,11,,,,,,,,,,,,
"soswinut",2014,12,,,,,,,,,,,,
"soswinut",2015,1,,,,,,0.383333333333333,,,,,,0
"soswinut",2015,2,,,,,,0.396666666666667,,,,,,0
"soswinut",2015,3,,,,,,,,,,,,
"soswinut",2015,4,,,,,,,,,,,,
"soswinut",2015,5,,,,,,,,,,,,
"soswinut",2015,6,,,,,,,,,,,,
"soswinut",2015,7,,,,,,1.29166666666667,,,,,,0
"soswinut",2015,8,,,,,,,,,,,,
"soswinut",2015,9,,,,,,,,,,,,
"soswinut",2015,10,,,,,,1.95,,,,,,0
"soswinut",2015,11,,,,,,,,,,,,
"soswinut",2015,12,,,,,,,,,,,,
"soswinut",2016,1,,,,,,,,,,,,
"soswinut",2016,2,0.00775,0.0141,0.00168333333333333,0.372333333333333,0.374016666666667,,0,0,0,0,0,
"soswinut",2016,3,0.00445,0.00935,0.00211666666666667,0.396083333333333,0.3982,,0,0,0,0,0,
"soswinut",2016,4,0.00823333333333333,0.0327166666666667,0.00155,0.184733333333333,0.186283333333333,1.225,0,0,0,0,0,0
"soswinut",2016,5,0.0082,0.0226666666666667,0.00158333333333333,0.143333333333333,0.144916666666667,2.215,0,0,0,0,0,0
"soswinut",2016,6,0.0203666666666667,0.0674666666666667,0.00438333333333333,0.0813166666666667,0.0857,3.2,0,0,0,0,0,0
"soswinut",2016,7,0.0218833333333333,0.0441333333333333,0.00465,0.0852333333333333,0.0898833333333333,5.312,0,0,0,0,0,0
"soswinut",2016,8,0.01906,0.115933333333333,0.00578333333333333,0.09615,0.101933333333333,8.26333333333333,0,0,0,0,0,0
"soswinut",2016,9,,,,,,5.14,,,,,,0
"soswinut",2016,10,0.01585,0.0136833333333333,0.0043,1.1249,1.1292,1.63,0,0,0,0,0,0
"soswinut",2016,11,0.00566666666666667,0.00763333333333333,0.00165,0.607683333333333,0.609333333333333,0.368333333333333,0,0,0,0,0,0
"soswinut",2016,12,0.0122166666666667,0.02535,0.0024,0.338183333333333,0.340583333333333,0.49,0,0,0,0,0,0
"soswinut",2017,1,0.0081,0.022,0.00213333333333333,0.38395,0.386083333333333,0.553333333333333,0,0,0,0,0,0
"soswinut",2017,2,0.0055,0.0111,0.00145,0.499883333333333,0.501333333333333,0.258333333333333,0,0,0,0,0,0
"soswinut",2017,3,0.00601666666666667,0.00961666666666667,0.00198333333333333,0.360633333333333,0.362616666666667,0.53,0,0,0,0,0,0
"soswinut",2017,4,0.0088,0.02628,0.00205,0.205616666666667,0.207666666666667,1.46166666666667,0,0,0,0,0,0
"soswinut",2017,5,0.00998333333333333,0.0326666666666667,0.00203333333333333,0.168116666666667,0.17015,4.07666666666667,0,0,0,0,0,0
"soswinut",2017,6,0.00991666666666667,0.0354,0.00223333333333333,0.142633333333333,0.144866666666667,2.035,0,0,0,0,0,0
"soswinut",2017,7,0.02165,0.06955,0.00411666666666667,0.0989166666666667,0.103033333333333,2.735,0,0,0,0,0,0
"soswinut",2017,8,,,,,,0.296666666666667,,,,,,0
"soswinut",2017,9,0.0265333333333333,0.0725,0.00493333333333333,0.10665,0.111583333333333,1.88833333333333,0,0,0,0,0,0
"soswinut",2017,10,,,,,,0.778333333333333,,,,,,0
"soswinut",2017,11,0.0133333333333333,0.03375,0.0029,0.3907,0.3936,1.08166666666667,0,0,0,0,0,0
"soswinut",2017,12,,,,,,0.52,,,,,,0
"soswinut",2018,1,0.00901666666666667,0.0252,0.00246666666666667,0.38585,0.388316666666667,1.205,0,0,0,0,0,0
"soswinut",2018,2,0.0108,0.0243833333333333,0.00228333333333333,0.320416666666667,0.3227,0.9,0,0,0,0,0,0
"soswinut",2018,3,0.00625,0.0159,0.00148333333333333,0.290616666666667,0.2921,0.296666666666667,0,0,0,0,0,0
"soswinut",2018,4,0.00653333333333333,0.0138333333333333,0.00175,0.257366666666667,0.259116666666667,1.31833333333333,0,0,0,0,0,0
